# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  907       2.519484038436e-10       3.560710541019e-12       8.947396217045e-12       0.000000000000e+00       8.587162167368e-15       2.654356882267e-15       1.790393961983e-16 
  908       2.502038348330e-10       3.605521342490e-12       8.978757680940e-12       0.000000000000e+00       8.551989703329e-15       2.629340156990e-15       1.813638182832e-16 
  909       2.484599155314e-10       3.650412595606e-12       9.005399472121e-12       0.000000000000e+00       8.516994215008e-15       2.604364642528e-15       1.836578273242e-16 
  910       2.467172111267e-10       3.695364591891e-12       9.027305986931e-12       0.000000000000e+00       8.482174265433e-15       2.579436020819e-15       1.859219581277e-16 
  911       2.449762914798e-10       3.740357451206e-12       9.044461692375e-12       0.000000000000e+00       8.447528391291e-15       2.554560018292e-15       1.881567517906e-16 
  912       2.432377311369e-10       3.785371121281e-12       9.056851126506e-12       0.000000000000e+00       8.413055102835e-15       2.529742405985e-15       1.903627557195e-16 
  913       2.415021093423e-10       3.830385377250e-12       9.064458898805e-12       0.000000000000e+00       8.378752883802e-15       2.504988999659e-15       1.925405236492e-16 
  914       2.397700100506e-10       3.875379821182e-12       9.067269690571e-12       0.000000000000e+00       8.344620191319e-15       2.480305659914e-15       1.946906156621e-16 
  915       2.380420219389e-10       3.920333881613e-12       9.065268255302e-12       0.000000000000e+00       8.310655455820e-15       2.455698292303e-15       1.968135982064e-16 
  916       2.363187384198e-10       3.965226813081e-12       9.058439419082e-12       0.000000000000e+00       8.276857080956e-15       2.431172847447e-15       1.989100441152e-16 
  917       2.346007114393e-10       4.010038855456e-12       9.046777557821e-12       0.000000000000e+00       8.243223633708e-15       2.406734635496e-15       2.009803829705e-16 
  918       2.328883120423e-10       4.054754733119e-12       9.030315193560e-12       0.000000000000e+00       8.209754418227e-15       2.382386257305e-15       2.030244495457e-16 
  919       2.311818676119e-10       4.099360210573e-12       9.009094854270e-12       0.000000000000e+00       8.176448910958e-15       2.358129640545e-15       2.050419282102e-16 
  920       2.294817078876e-10       4.143840937393e-12       8.983159639999e-12       0.000000000000e+00       8.143306571205e-15       2.333966722387e-15       2.070325019302e-16 
  921       2.277881649715e-10       4.188182447923e-12       8.952553224606e-12       0.000000000000e+00       8.110326841070e-15       2.309899449526e-15       2.089958522660e-16 
  922       2.261015733339e-10       4.232370160974e-12       8.917319857500e-12       0.000000000000e+00       8.077509145393e-15       2.285929778192e-15       2.109316593698e-16 
  923       2.244222698188e-10       4.276389379523e-12       8.877504365376e-12       0.000000000000e+00       8.044852891688e-15       2.262059674171e-15       2.128396019827e-16 
  924       2.227505936506e-10       4.320225290409e-12       8.833152153946e-12       0.000000000000e+00       8.012357470088e-15       2.238291112825e-15       2.147193574328e-16 
  925       2.210868864389e-10       4.363862964030e-12       8.784309209680e-12       0.000000000000e+00       7.980022253277e-15       2.214626079103e-15       2.165706016324e-16 
  926       2.194314921854e-10       4.407287354045e-12       8.731022101539e-12       0.000000000000e+00       7.947846596437e-15       2.191066567564e-15       2.183930090752e-16 
  927       2.177847572886e-10       4.450483297069e-12       8.673337982708e-12       0.000000000000e+00       7.915829837178e-15       2.167614582393e-15       2.201862528344e-16 
  928       2.161470305506e-10       4.493435512369e-12       8.611304592338e-12       0.000000000000e+00       7.883971295485e-15       2.144272137418e-15       2.219500045599e-16 
  929       2.145186631823e-10       4.536128601567e-12       8.544970257277e-12       0.000000000000e+00       7.852270273654e-15       2.121041256127e-15       2.236839344755e-16 
  930       2.129000088097e-10       4.578547048333e-12       8.474383893807e-12       0.000000000000e+00       7.820726056231e-15       2.097923971690e-15       2.253877113770e-16 
  931       2.112914234794e-10       4.620675218087e-12       8.399595009380e-12       0.000000000000e+00       7.789337909950e-15       2.074922326968e-15       2.270610026292e-16 
  932       2.096932656644e-10       4.662497357691e-12       8.320653704351e-12       0.000000000000e+00       7.758105083676e-15       2.052038374540e-15       2.287034741637e-16 
  933       2.081058962701e-10       4.703997595155e-12       8.237610673717e-12       0.000000000000e+00       7.727026808338e-15       2.029274176713e-15       2.303147904761e-16 
  934       2.065296786403e-10       4.745159939327e-12       8.150517208854e-12       0.000000000000e+00       7.696102296875e-15       2.006631805544e-15       2.318946146239e-16 
  935       2.049649785626e-10       4.785968279596e-12       8.059425199245e-12       0.000000000000e+00       7.665330744170e-15       1.984113342858e-15       2.334426082236e-16 
  936       2.034121642746e-10       4.826406385589e-12       7.964387134224e-12       0.000000000000e+00       7.634711326992e-15       1.961720880261e-15       2.349584314484e-16 
  937       2.018716064694e-10       4.866457906866e-12       7.865456104709e-12       0.000000000000e+00       7.604243203932e-15       1.939456519161e-15       2.364417430257e-16 
  938       2.003436783019e-10       4.906106372622e-12       7.762685804934e-12       0.000000000000e+00       7.573925515347e-15       1.917322370788e-15       2.378922002346e-16 
  939       1.988287553940e-10       4.945335191381e-12       7.656130534191e-12       0.000000000000e+00       7.543757383295e-15       1.895320556204e-15       2.393094589032e-16 
  940       1.973272158411e-10       4.984127650697e-12       7.545845198558e-12       0.000000000000e+00       7.513737911474e-15       1.873453206327e-15       2.406931734063e-16 
  941       1.958394402174e-10       5.022466916849e-12       7.431885312644e-12       0.000000000000e+00       7.483866185165e-15       1.851722461949e-15       2.420429966630e-16 
  942       1.943658115820e-10       5.060336034543e-12       7.314307001315e-12       0.000000000000e+00       7.454141271166e-15       1.830130473748e-15       2.433585801339e-16 
  943       1.929067154848e-10       5.097717926606e-12       7.193167001437e-12       0.000000000000e+00       7.424562217736e-15       1.808679402309e-15       2.446395738187e-16 
  944       1.914625399719e-10       5.134595393684e-12       7.068522663608e-12       0.000000000000e+00       7.395128054530e-15       1.787371418144e-15       2.458856262540e-16 
  945       1.900336755922e-10       5.170951113943e-12       6.940431953894e-12       0.000000000000e+00       7.365837792543e-15       1.766208701704e-15       2.470963845101e-16 
  946       1.886205154023e-10       5.206767642763e-12       6.808953455566e-12       0.000000000000e+00       7.336690424042e-15       1.745193443400e-15       2.482714941893e-16 
  947       1.872234549730e-10       5.242027412440e-12       6.674146370834e-12       0.000000000000e+00       7.307684922511e-15       1.724327843622e-15       2.494105994228e-16 
  948       1.858428923949e-10       5.276712731881e-12       6.536070522583e-12       0.000000000000e+00       7.278820242590e-15       1.703614112753e-15       2.505133428687e-16 
  949       1.844792282845e-10       5.310805786300e-12       6.394786356110e-12       0.000000000000e+00       7.250095320010e-15       1.683054471187e-15       2.515793657089e-16 
  950       1.831328657893e-10       5.344288636923e-12       6.250354940858e-12       0.000000000000e+00       7.221509071536e-15       1.662651149349e-15       2.526083076470e-16 
  951       1.818042105946e-10       5.377143220677e-12       6.102837972154e-12       0.000000000000e+00       7.193060394903e-15       1.642406387713e-15       2.535998069059e-16 
  952       1.804936709285e-10       5.409351349894e-12       5.952297772939e-12       0.000000000000e+00       7.164748168760e-15       1.622322436814e-15       2.545535002248e-16 
  953       1.792016575684e-10       5.440894712009e-12       5.798797295513e-12       0.000000000000e+00       7.136571252602e-15       1.602401557272e-15       2.554690228573e-16 
  954       1.779285838462e-10       5.471754869251e-12       5.642400123261e-12       0.000000000000e+00       7.108528486716e-15       1.582646019807e-15       2.563460085685e-16 
  955       1.766748656547e-10       5.501913258351e-12       5.483170472394e-12       0.000000000000e+00       7.080618692116e-15       1.563058105255e-15       2.571840896324e-16 
  956       1.754408616605e-10       5.531353487940e-12       5.321174357647e-12       0.000000000000e+00       7.052840805087e-15       1.543639408560e-15       2.579830305294e-16 
  957       1.742266929318e-10       5.560068269830e-12       5.156483105387e-12       0.000000000000e+00       7.025194283192e-15       1.524388739056e-15       2.587431312793e-16 
  958       1.730324205668e-10       5.588052593020e-12       4.989169897615e-12       0.000000000000e+00       6.997678705347e-15       1.505304188141e-15       2.594648302644e-16 
  959       1.718581052346e-10       5.615301435586e-12       4.819308614756e-12       0.000000000000e+00       6.970293637735e-15       1.486383822330e-15       2.601485711039e-16 
  960       1.707038071732e-10       5.641809764678e-12       4.646973837544e-12       0.000000000000e+00       6.943038633763e-15       1.467625683174e-15       2.607948026681e-16 
  961       1.695695861874e-10       5.667572536523e-12       4.472240848915e-12       0.000000000000e+00       6.915913234022e-15       1.449027787190e-15       2.614039790944e-16 
  962       1.684555016468e-10       5.692584696418e-12       4.295185635891e-12       0.000000000000e+00       6.888916966237e-15       1.430588125787e-15       2.619765598016e-16 
  963       1.673616124838e-10       5.716841178739e-12       4.115884891473e-12       0.000000000000e+00       6.862049345231e-15       1.412304665193e-15       2.625130095053e-16 
  964       1.662879771917e-10       5.740336906929e-12       3.934416016521e-12       0.000000000000e+00       6.835309872877e-15       1.394175346378e-15       2.630137982328e-16 
  965       1.652346538225e-10       5.763066793506e-12       3.750857121654e-12       0.000000000000e+00       6.808698038058e-15       1.376198084983e-15       2.634794013383e-16 
  966       1.642016999850e-10       5.785025740059e-12       3.565287029127e-12       0.000000000000e+00       6.782213316620e-15       1.358370771248e-15       2.639102995177e-16 
  967       1.631891728428e-10       5.806208637246e-12       3.377785274728e-12       0.000000000000e+00       6.755855171331e-15       1.340691269933e-15       2.643069788236e-16 
  968       1.621971291122e-10       5.826610364794e-12       3.188432109660e-12       0.000000000000e+00       6.729623051840e-15       1.323157420250e-15       2.646699306808e-16 
  969       1.612256250603e-10       5.846225791500e-12       2.997308502433e-12       0.000000000000e+00       6.703516394630e-15       1.305767035783e-15       2.649996519008e-16 
  970       1.602747165028e-10       5.865049775230e-12       2.804496140751e-12       0.000000000000e+00       6.677534622975e-15       1.288517904422e-15       2.652966446970e-16 
  971       1.593444588023e-10       5.883077162915e-12       2.610077433402e-12       0.000000000000e+00       6.651677146899e-15       1.271407788283e-15       2.655614167000e-16 
  972       1.584349068661e-10       5.900302790553e-12       2.414135512143e-12       0.000000000000e+00       6.625943363133e-15       1.254434423635e-15       2.657944809720e-16 
  973       1.575461151441e-10       5.916721483208e-12       2.216754233591e-12       0.000000000000e+00       6.600332655069e-15       1.237595520829e-15       2.659963560227e-16 
